,date,store_nbr,sales
49944,2015-07-16,53,6705.8843
49945,2015-07-16,54,4169.363
49950,2015-07-17,1,13125.637
49961,2015-07-17,2,13431.779
49972,2015-07-17,3,33240.953
49983,2015-07-17,4,10545.187
49994,2015-07-17,5,11566.357
50000,2015-07-17,6,15347.205
50001,2015-07-17,7,19414.422
50002,2015-07-17,8,20187.297
50003,2015-07-17,9,12758.484
49951,2015-07-17,10,4810.378
49952,2015-07-17,11,16522.098
49953,2015-07-17,12,6341.077
49954,2015-07-17,13,5796.205
49955,2015-07-17,14,6679.647
49956,2015-07-17,15,7902.638
49957,2015-07-17,16,6431.328
49958,2015-07-17,17,9241.951
49959,2015-07-17,18,6103.412
49960,2015-07-17,19,7214.685
49962,2015-07-17,20,8626.784
49963,2015-07-17,21,0.0
49964,2015-07-17,22,0.0
49965,2015-07-17,23,6648.66
49966,2015-07-17,24,18177.852
49967,2015-07-17,25,7900.513
49968,2015-07-17,26,4297.31
49969,2015-07-17,27,11958.067
49970,2015-07-17,28,9263.163
49971,2015-07-17,29,7621.738
49973,2015-07-17,30,3923.664
49974,2015-07-17,31,9002.691
49975,2015-07-17,32,3659.261
49976,2015-07-17,33,7389.425
49977,2015-07-17,34,10859.033
49978,2015-07-17,35,4160.293
49979,2015-07-17,36,8197.097
49980,2015-07-17,37,15974.93
49981,2015-07-17,38,13043.26
49982,2015-07-17,39,11459.953
49984,2015-07-17,40,11079.171
49985,2015-07-17,41,9091.295
49986,2015-07-17,42,0.0
49987,2015-07-17,43,9752.071
49988,2015-07-17,44,39961.496
49989,2015-07-17,45,34296.086
49990,2015-07-17,46,23957.816
49991,2015-07-17,47,30935.62
49992,2015-07-17,48,20471.076
49993,2015-07-17,49,32029.598
49995,2015-07-17,50,16187.551
49996,2015-07-17,51,23248.715
49997,2015-07-17,52,0.0
49998,2015-07-17,53,7050.672
49999,2015-07-17,54,6566.572
50004,2015-07-18,1,9208.722
50015,2015-07-18,2,15781.978
50026,2015-07-18,3,43018.344
50037,2015-07-18,4,15036.882
50048,2015-07-18,5,13269.948
50054,2015-07-18,6,19436.537
50055,2015-07-18,7,16105.256
50056,2015-07-18,8,25961.95
50057,2015-07-18,9,20090.717
50005,2015-07-18,10,6846.982
50006,2015-07-18,11,15736.026
50007,2015-07-18,12,7877.836
50008,2015-07-18,13,9789.865
50009,2015-07-18,14,8760.907
50010,2015-07-18,15,7275.917
50011,2015-07-18,16,10019.044
50012,2015-07-18,17,13236.355
50013,2015-07-18,18,9319.59
50014,2015-07-18,19,12683.252
50016,2015-07-18,20,14369.736
50017,2015-07-18,21,0.0
50018,2015-07-18,22,0.0
50019,2015-07-18,23,6984.6777
50020,2015-07-18,24,20736.729
50021,2015-07-18,25,9074.231
50022,2015-07-18,26,5338.284
50023,2015-07-18,27,16916.71
50024,2015-07-18,28,14347.813
50025,2015-07-18,29,10551.625
50027,2015-07-18,30,5536.2
50028,2015-07-18,31,13852.708
50029,2015-07-18,32,4021.311
50030,2015-07-18,33,11872.225
50031,2015-07-18,34,12746.986
50032,2015-07-18,35,5509.264
50033,2015-07-18,36,10977.271
50034,2015-07-18,37,16712.281
50035,2015-07-18,38,17301.662
50036,2015-07-18,39,14882.256
50038,2015-07-18,40,15444.726
50039,2015-07-18,41,12334.875
50040,2015-07-18,42,0.0
50041,2015-07-18,43,11697.025
50042,2015-07-18,44,50785.457
50043,2015-07-18,45,41823.355
50044,2015-07-18,46,35202.38
50045,2015-07-18,47,39256.312
50046,2015-07-18,48,28235.248
50047,2015-07-18,49,31435.535
50049,2015-07-18,50,22993.127
50050,2015-07-18,51,29215.459
50051,2015-07-18,52,0.0
50052,2015-07-18,53,9782.128
50053,2015-07-18,54,6959.624
50058,2015-07-19,1,3800.271
50069,2015-07-19,2,17580.28
50080,2015-07-19,3,45243.504
50091,2015-07-19,4,16598.465
50102,2015-07-19,5,14685.253
50108,2015-07-19,6,22957.533
50109,2015-07-19,7,15993.515
50110,2015-07-19,8,24072.514
50111,2015-07-19,9,22101.992
50059,2015-07-19,10,6259.459
50060,2015-07-19,11,16129.49
50061,2015-07-19,12,7632.132
50062,2015-07-19,13,5355.835
50063,2015-07-19,14,5723.154
50064,2015-07-19,15,6670.176
50065,2015-07-19,16,13131.314
50066,2015-07-19,17,13591.557
50067,2015-07-19,18,10750.477
50068,2015-07-19,19,7697.111
50070,2015-07-19,20,18162.36
50071,2015-07-19,21,0.0
50072,2015-07-19,22,0.0
50073,2015-07-19,23,7956.392
50074,2015-07-19,24,18649.79
50075,2015-07-19,25,6633.605
50076,2015-07-19,26,7020.33
50077,2015-07-19,27,21047.648
50078,2015-07-19,28,20238.463
50079,2015-07-19,29,16322.441
50081,2015-07-19,30,5831.954
50082,2015-07-19,31,18036.105
50083,2015-07-19,32,4261.817
50084,2015-07-19,33,13770.146
50085,2015-07-19,34,11337.504
50086,2015-07-19,35,5817.52
50087,2015-07-19,36,12407.88
50088,2015-07-19,37,14308.702
50089,2015-07-19,38,17089.105
50090,2015-07-19,39,18047.408
50092,2015-07-19,40,15811.59
50093,2015-07-19,41,16105.509
50094,2015-07-19,42,0.0
50095,2015-07-19,43,14066.849
50096,2015-07-19,44,54339.875
50097,2015-07-19,45,51121.688
50098,2015-07-19,46,40689.05
50099,2015-07-19,47,44562.914
50100,2015-07-19,48,34710.484
50101,2015-07-19,49,36717.418
50103,2015-07-19,50,22918.12
50104,2015-07-19,51,28622.82
50105,2015-07-19,52,0.0
50106,2015-07-19,53,11807.143
50107,2015-07-19,54,10320.635
50112,2015-07-20,1,11011.892
50123,2015-07-20,2,13471.377
50134,2015-07-20,3,30861.295
50145,2015-07-20,4,10939.295
50156,2015-07-20,5,11256.522
50162,2015-07-20,6,15085.241
50163,2015-07-20,7,18194.576
50164,2015-07-20,8,19019.04
50165,2015-07-20,9,15556.31
50113,2015-07-20,10,5693.368
50114,2015-07-20,11,16803.498
50115,2015-07-20,12,7643.825
50116,2015-07-20,13,7237.509
50117,2015-07-20,14,7991.028
50118,2015-07-20,15,9033.741
50119,2015-07-20,16,9408.616
50120,2015-07-20,17,11458.855
50121,2015-07-20,18,9155.245
50122,2015-07-20,19,8394.953
50124,2015-07-20,20,10444.666
50125,2015-07-20,21,0.0
50126,2015-07-20,22,0.0
50127,2015-07-20,23,7777.354
50128,2015-07-20,24,17724.852
50129,2015-07-20,25,5406.42
50130,2015-07-20,26,4748.562
50131,2015-07-20,27,13757.633
50132,2015-07-20,28,10961.184
50133,2015-07-20,29,8539.81
50135,2015-07-20,30,5557.1
50136,2015-07-20,31,11777.289
50137,2015-07-20,32,3734.231
50138,2015-07-20,33,10259.696
50139,2015-07-20,34,10576.515
50140,2015-07-20,35,5451.2812
50141,2015-07-20,36,9928.746
50142,2015-07-20,37,16481.393
50143,2015-07-20,38,12756.477
50144,2015-07-20,39,13496.826
50146,2015-07-20,40,15429.561
50147,2015-07-20,41,9608.561
50148,2015-07-20,42,0.0
50149,2015-07-20,43,13477.748
50150,2015-07-20,44,36929.176
50151,2015-07-20,45,34198.652
50152,2015-07-20,46,26223.105
50153,2015-07-20,47,32306.488
50154,2015-07-20,48,19572.742
50155,2015-07-20,49,24708.334
50157,2015-07-20,50,18161.98
50158,2015-07-20,51,22651.727
50159,2015-07-20,52,0.0
50160,2015-07-20,53,6885.041
50161,2015-07-20,54,8211.908
50166,2015-07-21,1,9104.631
50177,2015-07-21,2,12822.32
50188,2015-07-21,3,27216.133
50199,2015-07-21,4,10699.509
50210,2015-07-21,5,9672.868
50216,2015-07-21,6,13079.431
50217,2015-07-21,7,16041.5625
50218,2015-07-21,8,16425.543
50219,2015-07-21,9,13931.658
50167,2015-07-21,10,5600.195
50168,2015-07-21,11,16841.443
50169,2015-07-21,12,6288.367
50170,2015-07-21,13,5465.146
50171,2015-07-21,14,6328.3
50172,2015-07-21,15,8889.278
50173,2015-07-21,16,9528.223
50174,2015-07-21,17,10358.271
50175,2015-07-21,18,8095.074
50176,2015-07-21,19,7583.98
50178,2015-07-21,20,9107.785
50179,2015-07-21,21,0.0
50180,2015-07-21,22,0.0
50181,2015-07-21,23,6839.485
50182,2015-07-21,24,16055.569
50183,2015-07-21,25,5541.749
50184,2015-07-21,26,3348.175
50185,2015-07-21,27,10376.627
50186,2015-07-21,28,11737.194
50187,2015-07-21,29,10679.584
50189,2015-07-21,30,5687.672
50190,2015-07-21,31,12447.645
50191,2015-07-21,32,3401.304
50192,2015-07-21,33,9291.502
50193,2015-07-21,34,10245.354
50194,2015-07-21,35,5093.986
50195,2015-07-21,36,12139.128
50196,2015-07-21,37,13718.124
50197,2015-07-21,38,9847.1455
50198,2015-07-21,39,14987.883
50200,2015-07-21,40,14220.23
50201,2015-07-21,41,8404.851
50202,2015-07-21,42,0.0
50203,2015-07-21,43,9728.302
50204,2015-07-21,44,30850.422
50205,2015-07-21,45,28151.78
50206,2015-07-21,46,20516.812
50207,2015-07-21,47,24106.912
50208,2015-07-21,48,14767.156
50209,2015-07-21,49,26160.043
50211,2015-07-21,50,15186.455
50212,2015-07-21,51,18727.664
50213,2015-07-21,52,0.0
50214,2015-07-21,53,5326.768
50215,2015-07-21,54,7171.258
50220,2015-07-22,1,11947.509
50231,2015-07-22,2,14330.942
50242,2015-07-22,3,34650.22
50253,2015-07-22,4,11647.784
50264,2015-07-22,5,11760.8955
50270,2015-07-22,6,14444.122
50271,2015-07-22,7,18347.855
50272,2015-07-22,8,20151.309
50273,2015-07-22,9,12096.7
50221,2015-07-22,10,4368.412
50222,2015-07-22,11,13084.667
50223,2015-07-22,12,6278.277
50224,2015-07-22,13,6139.678
50225,2015-07-22,14,6504.051
50226,2015-07-22,15,7593.55
50227,2015-07-22,16,6950.032
50228,2015-07-22,17,9133.194
50229,2015-07-22,18,6311.515
50230,2015-07-22,19,7260.019
50232,2015-07-22,20,8641.374
50233,2015-07-22,21,0.0
50234,2015-07-22,22,0.0
50235,2015-07-22,23,6682.881
50236,2015-07-22,24,20174.686
50237,2015-07-22,25,6947.646
50238,2015-07-22,26,4399.565
50239,2015-07-22,27,13789.705
50240,2015-07-22,28,7894.001
50241,2015-07-22,29,7370.788
50243,2015-07-22,30,4352.887
50244,2015-07-22,31,7951.775
50245,2015-07-22,32,2815.288
50246,2015-07-22,33,6754.687
50247,2015-07-22,34,7995.586
50248,2015-07-22,35,3997.183
50249,2015-07-22,36,9339.818
50250,2015-07-22,37,17500.527
50251,2015-07-22,38,13076.549
50252,2015-07-22,39,10887.525
50254,2015-07-22,40,10961.96
50255,2015-07-22,41,8940.103
50256,2015-07-22,42,0.0
50257,2015-07-22,43,9132.6875
50258,2015-07-22,44,41254.15
50259,2015-07-22,45,30791.428
50260,2015-07-22,46,20955.191
50261,2015-07-22,47,27967.729
50262,2015-07-22,48,16620.57
50263,2015-07-22,49,27685.291
50265,2015-07-22,50,15706.024
50266,2015-07-22,51,25510.549
50267,2015-07-22,52,0.0
50268,2015-07-22,53,6977.24
50269,2015-07-22,54,5309.287
50274,2015-07-23,1,9161.46
50285,2015-07-23,2,11074.533
50296,2015-07-23,3,25837.785
50307,2015-07-23,4,8930.443
50318,2015-07-23,5,9672.633
50324,2015-07-23,6,11734.657
50325,2015-07-23,7,15181.292
50326,2015-07-23,8,15402.296
50327,2015-07-23,9,12718.12
50275,2015-07-23,10,4677.032
50276,2015-07-23,11,14165.189
50277,2015-07-23,12,6519.88
50278,2015-07-23,13,5858.0
50279,2015-07-23,14,6797.963
50280,2015-07-23,15,7338.254
50281,2015-07-23,16,6548.9043
50282,2015-07-23,17,8530.422
50283,2015-07-23,18,7577.0986
50284,2015-07-23,19,7184.016
50286,2015-07-23,20,9255.234
50287,2015-07-23,21,0.0
50288,2015-07-23,22,0.0
50289,2015-07-23,23,6712.739
50290,2015-07-23,24,12747.642
50291,2015-07-23,25,6069.017
50292,2015-07-23,26,3056.878
50293,2015-07-23,27,8745.919
50294,2015-07-23,28,7606.667
50295,2015-07-23,29,6425.449
50297,2015-07-23,30,4229.93
50298,2015-07-23,31,9641.34
50299,2015-07-23,32,2866.924
50300,2015-07-23,33,7178.896
50301,2015-07-23,34,7586.8633
50302,2015-07-23,35,4690.387
50303,2015-07-23,36,8031.999
50304,2015-07-23,37,14129.892
50305,2015-07-23,38,10325.484
50306,2015-07-23,39,11669.829
50308,2015-07-23,40,10511.627
50309,2015-07-23,41,7826.6973
50310,2015-07-23,42,0.0
50311,2015-07-23,43,8054.546
50312,2015-07-23,44,28942.918
50313,2015-07-23,45,24934.475
50314,2015-07-23,46,21186.215
50315,2015-07-23,47,22747.705
50316,2015-07-23,48,16917.9
50317,2015-07-23,49,21115.725
50319,2015-07-23,50,14998.842
50320,2015-07-23,51,17425.23
50321,2015-07-23,52,0.0
50322,2015-07-23,53,5871.223
50323,2015-07-23,54,5097.251
50328,2015-07-24,1,10920.394
50339,2015-07-24,2,13528.631
50350,2015-07-24,3,31634.363
50361,2015-07-24,4,11965.969
50372,2015-07-24,5,9097.017
50378,2015-07-24,6,14181.8
50379,2015-07-24,7,17557.312
50380,2015-07-24,8,19515.719
50381,2015-07-24,9,11606.56
50329,2015-07-24,10,4230.038
50330,2015-07-24,11,15892.978
50331,2015-07-24,12,6585.808
50332,2015-07-24,13,5880.487
50333,2015-07-24,14,5574.427
50334,2015-07-24,15,7034.747
50335,2015-07-24,16,4661.694
50336,2015-07-24,17,8638.909
50337,2015-07-24,18,5762.4062
50338,2015-07-24,19,8413.069
50340,2015-07-24,20,8621.752
50341,2015-07-24,21,22070.055
50342,2015-07-24,22,0.0
50343,2015-07-24,23,7099.592
50344,2015-07-24,24,16866.066
50345,2015-07-24,25,8670.071
50346,2015-07-24,26,3321.29
50347,2015-07-24,27,10066.021
50348,2015-07-24,28,7504.851
50349,2015-07-24,29,6035.748
50351,2015-07-24,30,4457.649
50352,2015-07-24,31,9685.729
50353,2015-07-24,32,2661.36
50354,2015-07-24,33,6209.778
50355,2015-07-24,34,9139.436
50356,2015-07-24,35,3862.116
50357,2015-07-24,36,8281.55
50358,2015-07-24,37,15068.363
50359,2015-07-24,38,13291.185
50360,2015-07-24,39,11784.644
50362,2015-07-24,40,9661.633
50363,2015-07-24,41,8554.262
50364,2015-07-24,42,0.0
50365,2015-07-24,43,8353.97
50366,2015-07-24,44,36531.754
50367,2015-07-24,45,32505.11
50368,2015-07-24,46,24173.307
50369,2015-07-24,47,29796.338
50370,2015-07-24,48,20793.252
50371,2015-07-24,49,26632.79
50373,2015-07-24,50,15491.7295
50374,2015-07-24,51,22368.672
50375,2015-07-24,52,0.0
50376,2015-07-24,53,7726.048
50377,2015-07-24,54,5275.799
50382,2015-07-25,1,9325.048
50393,2015-07-25,2,15602.307
50404,2015-07-25,3,35800.66
50415,2015-07-25,4,13448.481
50426,2015-07-25,5,10741.263
50432,2015-07-25,6,18645.166
50433,2015-07-25,7,15769.561
50434,2015-07-25,8,23500.307
50435,2015-07-25,9,17244.605
50383,2015-07-25,10,6153.624
50384,2015-07-25,11,16786.588
50385,2015-07-25,12,7439.278
50386,2015-07-25,13,8919.952
50387,2015-07-25,14,12590.908
50388,2015-07-25,15,8022.536
50389,2015-07-25,16,6638.757
50390,2015-07-25,17,12478.174
50391,2015-07-25,18,8562.956
50392,2015-07-25,19,12646.116
50394,2015-07-25,20,13748.63
50395,2015-07-25,21,25601.898
50396,2015-07-25,22,0.0
50397,2015-07-25,23,7062.201
50398,2015-07-25,24,17657.24
50399,2015-07-25,25,9694.056
50400,2015-07-25,26,5467.651
50401,2015-07-25,27,14904.382
50402,2015-07-25,28,12778.995
50403,2015-07-25,29,8652.33
50405,2015-07-25,30,4682.672
50406,2015-07-25,31,13072.529
50407,2015-07-25,32,3747.653
50408,2015-07-25,33,10464.643
50409,2015-07-25,34,10640.627
50410,2015-07-25,35,6042.1772
50411,2015-07-25,36,10851.371
50412,2015-07-25,37,17501.955
50413,2015-07-25,38,15799.778
50414,2015-07-25,39,14760.107
50416,2015-07-25,40,17181.371
50417,2015-07-25,41,11297.358
50418,2015-07-25,42,0.0
50419,2015-07-25,43,11441.895
50420,2015-07-25,44,49943.777
50421,2015-07-25,45,38895.496
50422,2015-07-25,46,32389.986
50423,2015-07-25,47,33785.06
50424,2015-07-25,48,27798.39
50425,2015-07-25,49,29849.066
50427,2015-07-25,50,19720.242
50428,2015-07-25,51,23783.924
50429,2015-07-25,52,0.0
50430,2015-07-25,53,9947.752
50431,2015-07-25,54,7946.017
50436,2015-07-26,1,4316.108
50447,2015-07-26,2,15606.611
50458,2015-07-26,3,38975.004
50469,2015-07-26,4,16021.321
50480,2015-07-26,5,11951.629
50486,2015-07-26,6,21060.66
50487,2015-07-26,7,15138.159
50488,2015-07-26,8,22150.22
50489,2015-07-26,9,19880.184
50437,2015-07-26,10,5846.811
50438,2015-07-26,11,16612.117
50439,2015-07-26,12,7056.057
50440,2015-07-26,13,4992.385
50441,2015-07-26,14,5018.701
50442,2015-07-26,15,6551.5117
50443,2015-07-26,16,8842.572
50444,2015-07-26,17,13881.006
50445,2015-07-26,18,10446.757
50446,2015-07-26,19,8216.133
50448,2015-07-26,20,15825.876
50449,2015-07-26,21,28858.553
50450,2015-07-26,22,0.0
50451,2015-07-26,23,7528.597
50452,2015-07-26,24,19424.568
50453,2015-07-26,25,6580.04
50454,2015-07-26,26,6518.604
50455,2015-07-26,27,21689.225
50456,2015-07-26,28,20761.088
50457,2015-07-26,29,15359.823
50459,2015-07-26,30,5478.654
50460,2015-07-26,31,16309.847
50461,2015-07-26,32,4239.95
50462,2015-07-26,33,12305.656
50463,2015-07-26,34,11192.753
50464,2015-07-26,35,6514.694
50465,2015-07-26,36,12519.562
50466,2015-07-26,37,13350.422
50467,2015-07-26,38,17054.654
50468,2015-07-26,39,15001.464
50470,2015-07-26,40,17105.56
50471,2015-07-26,41,16147.707
50472,2015-07-26,42,0.0
50473,2015-07-26,43,13926.835
50474,2015-07-26,44,48556.812
50475,2015-07-26,45,47019.203
50476,2015-07-26,46,36685.168
50477,2015-07-26,47,44866.246
50478,2015-07-26,48,33960.016
50479,2015-07-26,49,34381.14
50481,2015-07-26,50,22779.232
50482,2015-07-26,51,28173.852
50483,2015-07-26,52,0.0
50484,2015-07-26,53,11170.597
50485,2015-07-26,54,11181.69
50490,2015-07-27,1,10285.238
50501,2015-07-27,2,12363.216
50512,2015-07-27,3,30536.867
50523,2015-07-27,4,10905.061
50534,2015-07-27,5,8453.475
50540,2015-07-27,6,14001.39
50541,2015-07-27,7,18945.373
50542,2015-07-27,8,16865.064
50543,2015-07-27,9,13979.037
50491,2015-07-27,10,5497.63
50492,2015-07-27,11,14962.094
50493,2015-07-27,12,6876.453
50494,2015-07-27,13,7959.598
50495,2015-07-27,14,6942.483
50496,2015-07-27,15,7852.566
50497,2015-07-27,16,6096.652
50498,2015-07-27,17,11082.948
50499,2015-07-27,18,7667.262
50500,2015-07-27,19,8040.326
50502,2015-07-27,20,10055.105
50503,2015-07-27,21,17212.082
50504,2015-07-27,22,0.0
50505,2015-07-27,23,6555.473
50506,2015-07-27,24,17038.846
50507,2015-07-27,25,6225.122
50508,2015-07-27,26,4396.254
50509,2015-07-27,27,12841.119
50510,2015-07-27,28,10846.83
50511,2015-07-27,29,8601.355
50513,2015-07-27,30,4868.695
50514,2015-07-27,31,9598.215
50515,2015-07-27,32,3708.071
50516,2015-07-27,33,9154.388
50517,2015-07-27,34,9403.329
50518,2015-07-27,35,4664.069
50519,2015-07-27,36,9304.642
50520,2015-07-27,37,14540.73
50521,2015-07-27,38,12477.105
50522,2015-07-27,39,13335.333
50524,2015-07-27,40,14356.43
50525,2015-07-27,41,9479.85
50526,2015-07-27,42,0.0
50527,2015-07-27,43,11612.214
50528,2015-07-27,44,35486.676
50529,2015-07-27,45,31198.498
50530,2015-07-27,46,21944.66
50531,2015-07-27,47,27834.066
50532,2015-07-27,48,17668.125
50533,2015-07-27,49,26121.465
50535,2015-07-27,50,16967.82
50536,2015-07-27,51,22378.486
50537,2015-07-27,52,0.0
50538,2015-07-27,53,6741.873
50539,2015-07-27,54,7069.528
50544,2015-07-28,1,10234.318
50555,2015-07-28,2,11353.8955
50566,2015-07-28,3,26653.617
50577,2015-07-28,4,9118.967
50588,2015-07-28,5,8088.951
50594,2015-07-28,6,12122.473
50595,2015-07-28,7,16090.408
50596,2015-07-28,8,15071.627
50597,2015-07-28,9,14212.201
50545,2015-07-28,10,5153.449
50546,2015-07-28,11,14614.073
50547,2015-07-28,12,6749.729
50548,2015-07-28,13,6056.861
50549,2015-07-28,14,6276.3643
50550,2015-07-28,15,7926.9697
50551,2015-07-28,16,5242.537
50552,2015-07-28,17,11988.304
50553,2015-07-28,18,9138.184
50554,2015-07-28,19,6893.873
50556,2015-07-28,20,9368.237
50557,2015-07-28,21,15262.219
50558,2015-07-28,22,0.0
50559,2015-07-28,23,7338.185
50560,2015-07-28,24,13948.387
50561,2015-07-28,25,5494.145
50562,2015-07-28,26,3877.067
50563,2015-07-28,27,10368.875
50564,2015-07-28,28,11237.786
50565,2015-07-28,29,10310.937
50567,2015-07-28,30,5443.805
50568,2015-07-28,31,11647.97
50569,2015-07-28,32,3097.321
50570,2015-07-28,33,9212.421
50571,2015-07-28,34,8691.881
50572,2015-07-28,35,4784.191
50573,2015-07-28,36,11843.521
50574,2015-07-28,37,14338.279
50575,2015-07-28,38,10571.661
50576,2015-07-28,39,12426.168
50578,2015-07-28,40,13803.834
50579,2015-07-28,41,9252.893
50580,2015-07-28,42,0.0
50581,2015-07-28,43,10512.888
50582,2015-07-28,44,29439.209
50583,2015-07-28,45,26333.105
50584,2015-07-28,46,17107.082
50585,2015-07-28,47,23382.273
50586,2015-07-28,48,15001.906
50587,2015-07-28,49,21938.344
50589,2015-07-28,50,14099.811
50590,2015-07-28,51,19423.69
50591,2015-07-28,52,0.0
50592,2015-07-28,53,5817.272
50593,2015-07-28,54,6615.501
50598,2015-07-29,1,11816.023
50609,2015-07-29,2,13740.023
50620,2015-07-29,3,33687.465
50631,2015-07-29,4,11026.996
50642,2015-07-29,5,9232.306
50648,2015-07-29,6,13672.875
50649,2015-07-29,7,17967.805
50650,2015-07-29,8,21363.104
50651,2015-07-29,9,12369.173
50599,2015-07-29,10,4483.617
50600,2015-07-29,11,13230.424
50601,2015-07-29,12,5796.633
50602,2015-07-29,13,5130.824
50603,2015-07-29,14,5634.148
50604,2015-07-29,15,7387.284
50605,2015-07-29,16,4792.612
50606,2015-07-29,17,8901.773
50607,2015-07-29,18,6221.806
50608,2015-07-29,19,7271.715
50610,2015-07-29,20,8639.877
50611,2015-07-29,21,15065.116
50612,2015-07-29,22,0.0
50613,2015-07-29,23,6289.52
50614,2015-07-29,24,19760.742
50615,2015-07-29,25,6683.399
50616,2015-07-29,26,3307.542
50617,2015-07-29,27,13153.859
50618,2015-07-29,28,11094.451
50619,2015-07-29,29,7529.442
50621,2015-07-29,30,3913.157
50622,2015-07-29,31,8365.355
50623,2015-07-29,32,2586.447
50624,2015-07-29,33,6840.934
50625,2015-07-29,34,8532.726
50626,2015-07-29,35,3550.517
50627,2015-07-29,36,7876.916
50628,2015-07-29,37,16647.346
50629,2015-07-29,38,13070.671
50630,2015-07-29,39,10240.009
50632,2015-07-29,40,10354.986
50633,2015-07-29,41,9417.887
50634,2015-07-29,42,0.0
50635,2015-07-29,43,7637.488
50636,2015-07-29,44,39999.645
50637,2015-07-29,45,31128.941
50638,2015-07-29,46,20817.92
50639,2015-07-29,47,27207.713
50640,2015-07-29,48,15616.544
50641,2015-07-29,49,23826.521
50643,2015-07-29,50,15782.588
50644,2015-07-29,51,24256.264
50645,2015-07-29,52,0.0
50646,2015-07-29,53,7778.54
50647,2015-07-29,54,4750.309
50652,2015-07-30,1,8889.634
50663,2015-07-30,2,10538.143
50674,2015-07-30,3,23037.611
50685,2015-07-30,4,8356.24
50696,2015-07-30,5,7671.736
50702,2015-07-30,6,12358.409
50703,2015-07-30,7,13100.176
50704,2015-07-30,8,15265.035
50705,2015-07-30,9,12646.296
50653,2015-07-30,10,4448.7
50654,2015-07-30,11,12912.297
50655,2015-07-30,12,5947.88
50656,2015-07-30,13,5681.092
50657,2015-07-30,14,6378.414
50658,2015-07-30,15,7126.587
50659,2015-07-30,16,4269.871
50660,2015-07-30,17,8938.026
50661,2015-07-30,18,6917.632
50662,2015-07-30,19,6588.587
50664,2015-07-30,20,9966.559
50665,2015-07-30,21,13118.719
50666,2015-07-30,22,0.0
50667,2015-07-30,23,6453.592
50668,2015-07-30,24,14557.846
50669,2015-07-30,25,5125.279
50670,2015-07-30,26,2764.438
50671,2015-07-30,27,9484.745
